표지일련번호,표지종별,x,y,근거리사진1,근거리사진2,근거리사진3,근거리사진4,근거리사진5,원거리사진1,원거리사진2,경도,위도
"RR-1131[516로]-상-36","1지명이정표지","161026.67","-6644.73","/2005-09-04/NR11U/NR-11-상-37(1).jpg","","","","","/2005-09-04/NR11U/NR-11-상-37.jpg","","126.58177203","33.43579942"
"RR-1131[516로]-상-40","1지명이정표지","164065.89","-8227.9","/2001-8-23/국도11남북/국도-11-남북-35근거리1.jpg","","","","","/2001-8-23/국도11남북/국도-11-남북-35원거리.jpg","","126.61449452","33.42154318"
"UR(서귀포시)-[위미항구로]-하-3","3방향표지","167797.32","-22941.92","/2006-02-14/GRP090455위미1-목장D/군도55-5-1(근거리).jpg","","","","","","","126.65514399","33.28908346"
"RR-1131[중앙로]-상-19","3방향표지","157441.9","-1168.72","/2012-05-29/RR1131U/24.jpg","","","","","","","126.54303678","33.48506002"
"RR-1112[비자림로]-상-7","2지명이정표지","170636.43","-6740.59","/2003-12-08/RR1112U/RR-1112-상-7(1).jpg","","","","","/2003-12-08/RR1112U/RR-1112-상-7.jpg","","126.68511308","33.43518447"
"UR(서귀포시)-[남한로]-하-1","2방향표지","173638.9","-24043.23","/2006-02-14/GRP090459남원-한남D/군도59-1-1(근거리).jpg","","","","","/2006-02-14/GRP090459남원-한남D/군도59-1-2(원거리).jpg","","126.71792628","33.27931887"
"UR(서귀포시)-[남한로]-상-10","1지명방향표지","172487.79","-21725.46","/2006-02-14/GRP090459남원-한남U/군도59-4-1(근거리).jpg","","","","","/2006-02-14/GRP090459남원-한남U/군도59-4-2(원거리).jpg","","126.70562687","33.30023303"
"RR-97[번영로]-상-6","2방향예고표지","181777.88","-13405.68","/2003-12-10/RR97U/RR-97-상-6(1).jpg","","","","","/2003-12-10/RR97U/RR-97-상-6.jpg","","126.80512904","33.37544300"
"UR(서귀포시)-[성읍민속로]-상-25","2방향예고표지","181468.42","-12910.69","/2003-12-10/RR97U/RR-97-상-8(1).jpg","","","","","/2003-12-10/RR97U/RR-97-상-8.jpg","","126.80164174","33.37983412"
"UR(서귀포시)-[성읍민속로]-상-19","3방향표지","181186.55","-11989.29","/2003-12-10/RR97U/RR-97-상-12(1).jpg","","","","","/2003-12-10/RR97U/RR-97-상-12.jpg","","126.79875430","33.38816649"
"RR-97[번영로]-상-18","시/군계표지","177509.57","-8470.39","/2003-12-10/RR97U/RR-97-상-18(1).jpg","","","","","/2003-12-10/RR97U/RR-97-상-18.jpg","","126.75908201","33.41982069"
"RR-97[번영로]-상-5","2지명이정표지","182687.3","-14268.32","/2003-12-10/RR97U/RR-97-상-5(1).jpg","","","","","/2003-12-10/RR97U/RR-97-상-5.jpg","","126.81490337","33.36766901"
"UR(서귀포시)-[성읍민속로]-상-21","단일노선표지","181277.35","-12533.35","/2003-12-10/RR97U/RR-97-상-10(1).jpg","","","","","/2003-12-10/RR97U/RR-97-상-10.jpg","","126.79976682","33.38326705"
"RR-97[번영로]-상-23","읍/면/동계표지","173984.27","-5453.77","","","","","","/2001-8-21/국가지원지방도97남북/국가지원지방도-97-남북-22원거리.jpg","","126.72099720","33.44686709"
"UR(서귀포시)-[평화로89번길]-상-8","분기점표지","133674.11","-25799.43","/2005-04-18/NR95U/NR-95-상-85(1).jpg","","","","","/2005-04-18/NR95U/NR-95-상-85.jpg","","126.28908885","33.26169736"
"RR-97[번영로]-상-19","단일노선표지","176112.79","-7024.39","/2003-12-10/RR97U/RR-97-상-19(1).jpg","","","","","/2003-12-10/RR97U/RR-97-상-19.jpg","","126.74409551","33.43291900"
"UR(서귀포시)-[성읍민속로]-하-15","2방향예고표지","181394.88","-12797.58","/2001-8-21/국가지원지방도97북남/국가지원지방도-97-북남-36근거리1.jpg","","","","","/2001-8-21/국가지원지방도97북남/국가지원지방도-97-북남-36원거리.jpg","","126.80095427","33.38088399"
"RR-97[번영로]-하-37","2방향표지","181530.67","-13135.82","/2003-12-10/RR97D/RR-97-하-37(1).jpg","","","","","/2003-12-10/RR97D/RR-97-하-37.jpg","","126.80230422","33.37805933"
"UR(서귀포시)-[성읍민속로]-하-16","1지명이정표지","181324.54","-12709.98","/2003-12-10/RR97D/RR-97-하-36(1).jpg","","","","","/2003-12-10/RR97D/RR-97-하-36.jpg","","126.80021682","33.38169223"
"RR-97[번영로]-하-39","단일노선표지","182369.48","-13943.19","","","","","","/2001-8-21/국가지원지방도97북남/국가지원지방도-97-북남-38원거리.jpg","","126.81145360","33.37059363"
"RR-97[표선중앙로]-하-45","1지명방향표지","184205.74","-18693.96","/2001-8-21/국가지원지방도97북남/국가지원지방도-97-북남-44근거리1.jpg","","","","","/2001-8-21/국가지원지방도97북남/국가지원지방도-97-북남-44원거리.jpg","","126.83134035","33.32778201"
"RR-97[번영로]-하-41","1지명방향표지","183167.45","-14923.31","","","","","","/2003-12-10/RR97D/RR-97-하-41.jpg","","126.82004056","33.36174475"
"RR-97[번영로]-하-42","3방향예고표지","183452.32","-15444.38","/2003-12-10/RR97D/RR-97-하-42(1).jpg","","","","","/2003-12-10/RR97D/RR-97-하-42.jpg","","126.82310290","33.35704532"
"RR-97[번영로]-하-43","3방향표지","183506.38","-15810.18","/2003-12-10/RR97D/RR-97-하-43(2).jpg","","","","","/2003-12-10/RR97D/RR-97-하-43.jpg","","126.82370292","33.35374569"
"UR(서귀포시)-[평화로319번길]-상-5","3방향표지","135119.98","-24332.29","/2005-05-13/NR95U/NR-95-상-88(1).jpg","","","","","/2005-05-13/NR95U/NR-95-상-88.jpg","","126.30444972","33.27509613"
"UR(서귀포시)-[평화로319번길]-상-9","3방향예고표지","135373.86","-24251.53","/2003-10-24/NR95U/10140106.jpg","","","","","/2003-10-24/NR95U/10140105.jpg","","126.30716197","33.27586275"
"RR-1135[평화로]-하-48","2지명이정표지","136006.11","-24173.34","/2006-01-09/NR95U/NR-95-상-90(1).jpg","","","","","/2006-01-09/NR95U/NR-95-상-90.jpg","","126.31392387","33.27660444"
"RR-1135[평화로]-하-43","분기점표지","136130.5","-24100.88","","","","","","/2003-10-24/NR95D/10140110.jpg","","126.31521124","33.27729605"
"RR-1135[평화로]-하-45","분기점표지","136680.08","-23265.39","","","","","","/2003-10-24/NR95D/10140111.jpg","","126.32131054","33.28473699"
"RR-1135[평화로]-하-46","3방향예고표지","136779.7","-23115.15","/2003-10-24/NR95D/10140113.jpg","","","","","/2003-10-24/NR95D/10140112.jpg","","126.32212294","33.28618684"
"UR(서귀포시)-[일주서로3000번길]-상-8","2지명방향표지","129656.33","-24607.74","/2003-10-24/GRP090415U/hpim0737.jpg","","","","","/2003-10-24/GRP090415U/hpim0736.jpg","","126.24580488","33.27227885"
"RR-1135[평화로]-하-49","분기점표지","136862.41","-22954.93","","","","","","/2003-10-24/NR95D/10140114.jpg","","126.32301033","33.28764503"
"RR-1135[평화로]-하-39","3방향예고표지","134663.63","-24788.51","/2003-10-23/NR95D/10140100(1).jpg","","","","","/2003-10-23/NR95D/10140099(1).jpg","","126.29967523","33.27088818"
"RR-1135[평화로]-하-41","3방향표지","135055.36","-24425.29","/2003-10-24/NR95D/10140102.jpg","","","","","/2003-10-24/NR95D/10140101.jpg","","126.30351232","33.27429620"
"RR-1132[일주동로]-하-571","관광지표지(사설 관광지표지 제외)","160534.28","-26733.42","/2005-04-15/NR11D/p4040026.jpg","","","","","/2005-04-15/NR11D/p4040027.jpg","","126.57739696","33.25460854"
"RR-1119[성읍정의현로]-상-2","2방향예고표지","181411.4","-11755.33","/2001-8-24/지방도1119서동/지방도-1119-서동-0근거리1.jpg","","","","","/2001-8-24/지방도1119서동/지방도-1119-서동-0원거리.jpg","","126.80105405","33.39026629"
"RR-1119[서성일로]-상-1","2지명이정표지","181949.99","-10703.23","/2003-12-09/RR1119U/RR-1119-상-1(1).jpg","","","","","/2003-12-09/RR1119U/RR-1119-상-1.jpg","","126.80679084","33.39983200"
"UR(제주시)-[산천단동길]-상-2","3방향표지","158827.62","-5290.61","/2006-06-13/URP0901산천단동U/크기변환_sv102526(1).jpg","","","","","/2006-06-13/URP0901산천단동U/크기변환_sv102525(3).jpg","","126.55806132","33.44794769"
"RR-1112[비자림로]-하-2","3방향표지","182115.55","-135.48","/2003-12-09/RR1112D/RR-1112-하-2(1).jpg","","","","","/2003-12-09/RR1112D/RR-1112-하-2.jpg","","126.80842601","33.49502984"
"RR-1112[비자림로]-하-1","2지명이정표지","183367.23","938.32","/2003-12-09/RR1112D/RR-1112-하-1(1).jpg","","","","","/2003-12-09/RR1112D/RR-1112-하-1.jpg","","126.82189962","33.50472065"
"RR-1132[일주동로]-상-367","2지명이정표지","190081.37","-520.19","/2001-8-20/국도12서동/국도-12-서동-1146근거리1.jpg","","","","","/2001-8-20/국도12서동/국도-12-서동-1146원거리.jpg","","126.89410616","33.49163160"
"RR-1132[일주동로]-하-394","3방향표지","190004.39","-4.99","/2005-05-12/NR12D/NR-12-하-133(1).jpg","","","","","/2005-05-12/NR12D/NR-12-하-133.jpg","","126.89315613","33.49628940"
"RR-1132[일주동로]-상-372","3방향표지","190023.79","-414.33","/2005-05-12/NR12U/NR-12-상-25(1).jpg","","","","","/2005-05-12/NR12U/NR-12-상-25.jpg","","126.89359368","33.49260648"
"RR-1132[일주동로]-하-428","2방향예고표지","179746.01","6065.51","/2001-8-20/국도12동서/국도-12-동서-1183근거리1.jpg","","","","","/2001-8-20/국도12동서/국도-12-동서-1183원거리.jpg","","126.78280865","33.55087146"
"RR-1132[일주동로]-하-442","2방향예고표지","174373.35","6551.96","/2005-09-12/NR12D/NR-12-하-174(1).jpg","","","","","/2012-05-24/RR1132D/image083(1).jpg","","126.72493481","33.55512185"
"RR-1131[516로]-하-39","2지명이정표지","161659.82","-7256.07","/2001-8-23/국도11북남/국도-11-북남-23근거리1.jpg","","","","","/2001-8-23/국도11북남/국도-11-북남-23원거리.jpg","","126.58859657","33.43030013"
"RR-1131[516로]-하-37","2지명이정표지","159434.65","-5823.61","/2001-8-23/국도11북남/국도-11-북남-22근거리1.jpg","","","","","/2001-8-23/국도11북남/국도-11-북남-22원거리.jpg","","126.56459836","33.44312333"
"RR-1131[516로]-하-44","분기점표지","164203.41","-8321.17","","","","","","/2001-8-23/국도11북남/국도-11-북남-26원거리.jpg","","126.61601940","33.42081829"
"RR-1131[516로]-하-116","2지명이정표지","164466.28","-8915.05","/2001-8-23/국도11북남/국도-11-북남-28근거리1.jpg","","","","","/2001-8-23/국도11북남/국도-11-북남-28원거리.jpg","","126.61874429","33.41543559"
"RR-1131[516로]-하-61","2방향예고표지","164395.56","-12053.68","/2001-8-23/국도11북남/국도-11-북남-31근거리1.jpg","","","","","/2001-8-23/국도11북남/국도-11-북남-31원거리.jpg","","126.61804499","33.38705538"
"RR-1131[516로]-하-41","분기점표지","163971.07","-8219.01","/2005-09-13/NR11D/NR-11-하-25.jpg","","","","","/2001-8-23/국도11북남/국도-11-북남-24원거리.jpg","","126.61350710","33.42171815"
"RR-1131[516로]-하-42","2방향예고표지","164096.9","-8257.65","/2005-09-04/NR11D/NR-11-하-26(1).jpg","","","","","/2005-09-04/NR11D/NR-11-하-26.jpg","","126.61486949","33.42140154"
"RR-1131[516로]-하-46","2방향표지","164264.59","-8456.4","/2005-09-04/NR11D/NR-11-하-30(1).jpg","","","","","/2005-09-04/NR11D/NR-11-하-30.jpg","","126.61664437","33.41957677"
"RR-1131[516로]-하-60","단일노선표지","164260.4","-11555.15","","","","","","/2001-8-23/국도11북남/국도-11-북남-30원거리.jpg","","126.61667001","33.39161319"
"RR-1132[일주동로]-하-413","2방향예고표지","185494.13","3479.32","/2001-8-20/국도12동서/국도-12-동서-1163근거리1.jpg","","","","","/2001-8-20/국도12동서/국도-12-동서-1163원거리.jpg","","126.84466864","33.52763218"
"RR-1132[일주동로]-상-366","2방향표지","190250.92","-719.19","/2001-8-20/국도12서동/국도-12-서동-1147근거리1.jpg","","","","","/2001-8-20/국도12서동/국도-12-서동-1147원거리.jpg","","126.89583105","33.48978183"
"RR-1132[일주동로]-하-396","3방향예고표지","189552.77","945.96","/2005-04-21/NR12D/NR-12-하-138(1).jpg","","","","","/2005-04-21/NR12D/NR-12-하-138.jpg","","126.88838423","33.50487658"
"RR-1132[일주동로]-하-397","3방향표지","189487.37","1240.22","/2005-05-12/NR12D/NR-12-하-139(1).jpg","","","","","/2005-05-12/NR12D/NR-12-하-139.jpg","","126.88761464","33.50752665"
"RR-1132[일주동로]-하-401","2방향예고표지","188562.42","2421.43","/2001-8-20/국도12동서/국도-12-동서-1157근거리1.jpg","","","","","/2001-8-20/국도12동서/국도-12-동서-1157원거리.jpg","","126.87774846","33.51812720"
"RR-1132[일주동로]-하-408","분기점표지","186275.1","2941.28","","","","","","/2001-8-20/국도12동서/국도-12-동서-1161원거리.jpg","","126.85306436","33.52275263"
"UR(제주시)-[신대로10길]-상-2","3방향도로명표지","152502.87","-476.73","/2020-01-09/UR000010신대로10길U/신광로16.jpg","","","","","/2020-01-09/UR000010신대로10길U/신광로16(1).jpg","","126.48979127","33.49119182"
"UR(제주시)-[용해로]-하-1","2방향도로명표지","153692.23","2391.74","/2020-01-09/UR000010용해로D/용해로6.jpg","","","","","/2020-01-09/UR000010용해로D/용해로6(1).jpg","","126.50232660","33.51696119"
"UR(제주시)-[도리로]-상-3","2방향표지","150258.05","666.04","/2002-05-05/URP0901도리U/UR(P0901)-도리-상-1(1).jpg","","","","","/2002-05-05/URP0901도리U/UR(P0901)-도리-상-1.jpg","","126.46554958","33.50132026"
"RR-1136[노연로]-하-94","3방향예고표지","152657.65","-1043.39","/2012-05-29/RR1136D/17.jpg","","","","","","","126.49147874","33.48592577"
"UR(제주시)-[연북로]-하-25","3방향표지","151719.29","-1445.33","/2002-05-05/URP0901연북D/UR(P0901)-연북-하-2(1).jpg","","","","","/2002-05-05/URP0901연북D/UR(P0901)-연북-하-2.jpg","","126.48141720","33.48214269"
"RR-1139[1100로]-상-50","좌우이정표지","149540.33","-22774.42","/2001-8-19/국도99남북/국도-99-남북-82근거리1.jpg","","","","","/2001-8-19/국도99남북/국도-99-남북-82원거리.jpg","","126.45912347","33.28996358"
"RR-97[번영로]-상-65","3방향표지","183523.88","-15937.15","/2003-12-10/RR97U/RR-97-상-2(1).jpg","","","","","/2003-12-10/RR97U/RR-97-상-2.jpg","","126.82394043","33.35261248"
"RR-1136[한창로]-상-9","3방향표지","140082.78","-23810.2","/2005-09-04/NR0000116U/NR(00001)-16-상-26(1).jpg","","","","","/2005-09-04/NR0000116U/NR(00001)-16-상-26.jpg","","126.35759500","33.28002142"
"RR-1132[일주서로]-하-233","관광지표지(사설 관광지표지 제외)","145345.42","-26305.37","/2005-09-11/NR12D/NR-12-하-490(1).jpg","","","","","/2005-09-11/NR12D/NR-12-하-490.jpg","","126.41434057","33.25794975"
"RR-1136[한창로]-상-4","관광지표지(사설 관광지표지 제외)","140487.84","-24270.93","/2005-04-17/NR16U/p4041028-142.jpg","","","","","/2005-04-17/NR16U/p4041027-141.jpg","","126.36211970","33.27596360"
"RR-1132[일주서로]-하-177","3방향표지","144511.22","-26234.59","/2012-05-18/RR1132D/10.gif","","","","","/2012-05-18/RR1132D/10-1.gif","","126.40532884","33.25835789"
"RR-1132[일주서로]-하-175","관광지표지(사설 관광지표지 제외)","144397.8","-26179.64","/2005-04-17/NR12D/p1010136-136.jpg","","","","","/2005-04-17/NR12D/p1010135-135.jpg","","126.40409144","33.25880782"
"RR-1132[일주서로]-하-231","관광지표지(사설 관광지표지 제외)","144339.85","-26152.66","/2005-04-17/NR12D/p1010132-132.jpg","","","","","/2005-04-17/NR12D/p1010131-131.jpg","","126.40346649","33.25904112"
"RR-1132[일주서로]-하-228","관광지표지(사설 관광지표지 제외)","144220.28","-26099.77","/2005-04-17/NR12D/p1010128-128.jpg","","","","","/2005-04-17/NR12D/p1010127-127.jpg","","126.40227907","33.25966603"
"RR-1139[도령로]-상-78","관광지표지(사설 관광지표지 제외)","152591.42","-329.53","/2005-04-17/NR99U/p4030625-026.jpg","/2005-04-17/NR99U/p4030626-027.jpg","/2005-04-17/NR99U/p4030627-028.jpg","","","/2005-04-17/NR99U/p4030624-025.jpg","","126.49062867","33.49250002"
"RR-1116[한창로]-상-42","관광지표지(사설 관광지표지 제외)","139961.92","-23685.55","/2005-04-17/NR16U/p4041040-154.jpg","","","","","/2005-04-17/NR16U/p4041039-153.jpg","","126.35635758","33.28116294"
"RR-1136[중산간서로]-상-394","관광지표지(사설 관광지표지 제외)","139956.38","-23696.1","/2005-09-09/NR16U/NR-16-상-489(1).jpg","","","","","/2005-04-17/NR16U/p4041041-155.jpg","","126.35629509","33.28112961"
"RR-1132[일주서로]-하-235","관광지표지(사설 관광지표지 제외)","145565.16","-26284.55","/2005-04-17/NR12D/p1010153-153.jpg","","","","","/2005-04-17/NR12D/p1010152-152.jpg","","126.41666536","33.25817476"
"RR-1136[한창로]-상-7","관광지표지(사설 관광지표지 제외)","140169.8","-23983.02","/2005-04-17/NR16U/p4041032-146.jpg","","","","","/2005-04-17/NR16U/p4041031-145.jpg","","126.35868244","33.27852993"
"RR-1139[1100로]-상-66","1지명이정표지","147266.4","-26543.07","","","","","","/2005-04-17/NR99U/p4030798-199(1).jpg","","126.43496383","33.25580864"
"RR-1136[중산간서로]-상-366","2방향예고표지","131193.53","-15450.85","/2005-04-17/NR16U/p4041106-220.jpg","","","","","/2005-04-17/NR16U/p4041105-219.jpg","","126.26163917","33.35491163"
"RR-1136[중산간서로]-하-31","단일노선표지","137236.08","-6446.93","","","","","","/2005-09-04/NR16D/NR-16-하-473.jpg","","126.32589425","33.43649528"
"UR(제주시)-[1100로]-상-2","관광지표지(사설 관광지표지 제외)","152322.36","-5159.39","/2005-04-17/NR99U/p4030868-269.jpg","","","","","/2005-04-17/NR99U/p4030867-268.jpg","","126.48812987","33.44883815"
"RR-1132[일주서로]-하-173","관광지표지(사설 관광지표지 제외)","141601.56","-25531.34","/2005-04-20/NR12D/NR-12-하-528(1).jpg","/2005-04-20/NR12D/NR-12-하-528(2).jpg","","","","/2005-04-20/NR12D/NR-12-하-528.jpg","","126.37414390","33.26470670"
"RR-1136[중산간서로]-상-277","관광지표지(사설 관광지표지 제외)","148217.61","-25727.78","/2005-04-17/NR16U/p4041015-129.jpg","","","","","/2005-04-17/NR16U/p4041014-128.jpg","","126.44507529","33.26309966"
"RR-1132[일주서로]-하-166","관광지표지(사설 관광지표지 제외)","139514.08","-26288.56","/2005-04-17/NR12D/p1010082-082.jpg","","","","","/2005-04-17/NR12D/p1010081-081.jpg","","126.35180850","33.25759880"
"RR-1132[일주서로]-하-151","관광지표지(사설 관광지표지 제외)","136330.36","-27070.54","/2005-04-17/NR12D/p1010067-067.jpg","","","","","/2005-04-17/NR12D/p1010066-066.jpg","","126.31767412","33.25055738"
"RR-1132[일주서로]-하-150","관광지표지(사설 관광지표지 제외)","135670.89","-27064.63","/2005-04-17/NR12D/p1010065-065.jpg","","","","","/2005-04-17/NR12D/p1010064-064.jpg","","126.31057473","33.25060726"
"RR-1139[1100로]-상-88","3방향표지","146957.57","-27025.46","/2006-04-26/RR중문로U/중문-3.jpg","","","","","/2006-04-26/RR중문로U/중문3-1.jpg","","126.43203918","33.25125910"
"RR-1135[평화로]-상-96","관광지표지(사설 관광지표지 제외)","135055.36","-24425.29","/2005-04-18/NR95U/p4020678-079.jpg","","","","","/2005-04-18/NR95U/p4020677-078.jpg","","126.30384979","33.27448785"
"UR(서귀포시)-[서광남로]-상-7","약식2방향표지","135056.2","-24446.41","/2005-04-18/NR95U/p4020658-059.jpg","","","","","/2005-04-18/NR95U/p4020656-057.jpg","","126.30383804","33.27404885"
"RR-1135[평화로]-상-33","관광지표지(사설 관광지표지 제외)","133998.94","-25590.27","/2005-04-18/NR95U/p4020663-064.jpg","","","","","/2005-04-18/NR95U/p4020662-063.jpg","","126.29256351","33.26363887"
"UR(서귀포시)-[추사로]-상-21","관광지표지(사설 관광지표지 제외)","132670.95","-27142.11","/2005-04-18/NR95U/p4020669-070.jpg","","","","","/2005-04-18/NR95U/p4020668-069.jpg","","126.27839005","33.24957354"
"RR-1131[516로]-하-69","분기점표지","162507.79","-18803.51","/2005-04-15/NR11D/p4030691-092.jpg","","","","","/2005-04-15/NR11D/p4030690-091.jpg","","126.59816059","33.32622012"
"UR(서귀포시)-[태평로]-하-73","관광지표지(사설 관광지표지 제외)","160489.19","-26739.97","/2005-04-15/NR11D/p4040008.jpg","","","","","/2005-04-15/NR11D/p4040007.jpg","","126.57682833","33.25461078"
"RR-1131[516로]-하-70","분기점표지","162578.94","-19319.36","/2005-04-15/NR11D/p4030693-094.jpg","","","","","/2005-04-15/NR11D/p4030692-093.jpg","","126.59901062","33.32156231"
"RR-1131[516로]-하-45","관광지표지(사설 관광지표지 제외)","164268.4","-8428.4","/2005-09-13/NR11D/NR-11-하-100.jpg","","","","","/2005-04-14/NR11D/p4030672-073.jpg","","126.61663187","33.41983507"
"RR-1131[516로]-하-47","관광지표지(사설 관광지표지 제외)","164263.34","-8465.63","","","","","","/2005-04-14/NR11D/p4030675-076.jpg","","126.61663188","33.41949344"
"RR-1131[516로]-하-50","2지명이정표지","164466.03","-8913.02","/2005-04-14/NR11D/p4030677-078.jpg","","","","","/2005-04-14/NR11D/p4030676-077.jpg","","126.61880678","33.41546059"
"RR-1131[516로]-하-58","관광지표지(사설 관광지표지 제외)","164144.31","-11278.83","/2005-04-15/NR11D/p4030681-082.jpg","","","","","/2005-04-15/NR11D/p4030680-081.jpg","","126.61537006","33.39412123"
"UR(서귀포시)-[추사로]-하-14","관광지표지(사설 관광지표지 제외)","132753.79","-27123.61","/2005-04-18/NR95D/p4020676-077.jpg","","","","","/2005-04-18/NR95D/p4020675-076.jpg","","126.27927747","33.24979852"
"UR(서귀포시)-[형제해안로]-하-1","2방향표지","133838.38","-31777.67","/2006-02-20/GRP090414D/군도14-1-1(근거리).jpg","","","","","/2006-02-20/GRP090414D/군도14-1-2(원거리).jpg","","126.29120236","33.20788667"
"RR-1131[516로]-하-90","단일노선표지","161287.09","-24299.88","/2005-04-15/NR11D/p4030732-133.jpg","","","","","/2005-04-15/NR11D/p4030730-131.jpg","","126.58543781","33.27660873"
"RR-1131[516로]-하-91","2지명이정표지","161284.42","-24320.66","/2005-05-12/NR11D/NR-11-하-135(1).jpg","","","","","/2005-05-12/NR11D/NR-11-하-135.jpg","","126.58537532","33.27643375"
"RR-1139[1100로]-하-80","관광지표지(사설 관광지표지 제외)","146956.65","-27026.95","/2005-09-13/NR99D/NR-99-하-65(1).jpg","","","","","/2005-04-15/NR99D/p4030789-190.jpg","","126.43172670","33.25140074"
"UR(서귀포시)-[독자봉로]-상-2","2방향표지","186429.05","-11779.05","/2006-06-01/GRP090454U/GR(P0904)-54-상-1(1).jpg","","","","","/2006-06-01/GRP090454U/GR(P0904)-54-상-1.jpg","","126.85501188","33.39011718"
"UR(서귀포시)-[난산로]-상-4","3방향표지","187349.67","-10395.9","/2006-02-15/GRP021760U/군도60-2-1(근거리).jpg","","","","","/2006-02-15/GRP021760U/군도60-2-2(원거리).jpg","","126.86488574","33.40254930"
"UR(서귀포시)-[난산로]-하-2","3방향표지","187217.64","-10403.48","/2006-02-15/GRP090462D/군도62-1-1(근거리).jpg","","","","","/2006-02-15/GRP090462D/군도62-1-2(원거리).jpg","","126.86347336","33.40254928"
"UR(서귀포시)-[금백조로]-하-7","2방향표지","188054.71","-6393.8","/2006-06-02/GRP090464D/GR(P0904)-64-하-1(1).jpg","","","","","/2006-06-02/GRP090464D/GR(P0904)-64-하-1.jpg","","126.87242176","33.43872876"
"RR-1136[한창로]-하-1","관광지표지(사설 관광지표지 제외)","140860.71","-24888.56","/2005-09-04/NR0000116D/NR(00001)-16-하-21(1).jpg","","","","","/2005-09-04/NR0000116D/NR(00001)-16-하-21.jpg","","126.36614447","33.27040595"
"RR-1139[1100로]-상-5","3방향표지","151927.31","-2139.47","/2012-05-29/RR1139U/6.jpg","","","","","","","126.48351716","33.47601007"
"UR(서귀포시)-[남한로]-하-3","3방향표지","173463.6","-23593.44","/2006-02-14/GRP090459남원-한남D/군도59-2-1(근거리).jpg","","","","","","","126.71595136","33.28332673"
"RR-1131[516로]-하-92","유도표지","161281.46","-24711.24","/2005-05-12/NR11D/NR-11-하-136(1).jpg","","","","","/2005-05-12/NR11D/NR-11-하-136.jpg","","126.58530041","33.27291747"
"RR-1131[516로]-하-93","분기점표지","161281.19","-24768.49","/2005-05-12/NR11D/NR-11-하-137(1).jpg","","","","","/2005-05-12/NR11D/NR-11-하-137.jpg","","126.58533792","33.27240086"
"RR-1139[1100로]-상-65","관광지표지(사설 관광지표지 제외)","147401.76","-26415.52","/2005-04-15/NR99U/p4030771-172.jpg","","","","","/2005-04-15/NR99U/p4030770-171.jpg","","126.43642617","33.25695020"
"RR-1131[516로]-상-104","3방향예고표지","161279.75","-24961.68","/2012-05-18/RR1131D/60.gif","","","","","/2012-05-18/RR1131D/60-1.gif","","126.58537545","33.27065938"
"RR-1135[평화로]-상-54","2방향예고표지","145895.9","-6896.62","/2005-04-15/NR95U/p4020616-017.jpg","","","","","/2005-04-15/NR95U/p4020615-016.jpg","","126.41901124","33.43293048"
"UR(서귀포시)-[서삼중로]-상-1","2지명방향표지","124415.02","-23738.46","/2006-02-15/GRP09045U/군도5-1-1(근거리).jpg","","","","","/2006-02-15/GRP09045U/군도2-5-2(원거리).jpg","","126.18950960","33.27974381"
"RR-1132[일주서로]-상-197","관광지표지(사설 관광지표지 제외)","141770.04","-25547.71","/2005-04-17/NR12U/p4050183-183.jpg","","","","","/2005-04-17/NR12U/p4050182-182.jpg","","126.37591875","33.26449009"
"RR-1136[중산간동로]-하-174","관광지표지(사설 관광지표지 제외)","185173.9","-13145.73","/2005-04-17/NR16D/p4030704-112.jpg","","","","","/2005-04-17/NR16D/p4030703-111.jpg","","126.84155083","33.37782665"
"RR-1132[일주서로]-상-152","관광지표지(사설 관광지표지 제외)","139701.71","-26163","/2005-04-17/NR12U/p4050189-189.jpg","","","","","/2005-04-17/NR12U/p4050188-188.jpg","","126.35374580","33.25885703"
"RR-1136[중산간동로]-하-173","관광지표지(사설 관광지표지 제외)","186281.79","-11770.72","/2005-04-17/NR16D/p4030708-116.jpg","","","","","/2005-04-17/NR16D/p4030707-115.jpg","","126.85343701","33.39019214"
"RR-1132[일주서로]-상-149","관광지표지(사설 관광지표지 제외)","139582.69","-26259.36","/2005-04-17/NR12U/p4050192-192.jpg","","","","","/2005-04-17/NR12U/p4050190-190.jpg","","126.35259593","33.25784879"
"RR-1132[일주서로]-상-148","관광지표지(사설 관광지표지 제외)","139056.18","-26446.84","/2005-04-17/NR12U/p4050194-194.jpg","","","","","/2005-04-17/NR12U/p4050193-193.jpg","","126.34688396","33.25618221"
"RR-1132[일주서로]-상-521","관광지표지(사설 관광지표지 제외)","144358.4","-26161.25","/2005-04-17/NR12U/p4050173-173.jpg","","","","","/2005-04-17/NR12U/p4050172-172.jpg","","126.40376646","33.25914945"
"RR-1136[중산간동로]-하-178","관광지표지(사설 관광지표지 제외)","185102.32","-13085.05","/2005-04-17/NR16D/p4030700-108.jpg","","","","","/2005-04-17/NR16D/p4030699-107.jpg","","126.84073839","33.37830159"
"RR-1132[일주서로]-상-203","관광지표지(사설 관광지표지 제외)","143533.26","-25630.57","/2005-04-17/NR12U/p4050175-175.jpg","","","","","/2005-04-17/NR12U/p4050174-174.jpg","","126.39485463","33.26384879"
"RR-1136[중산간동로]-하-129","관광지표지(사설 관광지표지 제외)","172758.39","1309.32","/2005-04-17/NR16D/p4030752-160.jpg","","","","","/2005-04-17/NR16D/p4030751-159.jpg","","126.70778445","33.50790179"
